client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
eaf55b9db50a78c871d19c7a2bf2b1e38fb76948e9e740cf210647da353a63424caf67dd5f905a3ef39155223d5615b63c7cd9ca650b8124f52e8d12caf4c64b	common_voice_ro_36929092.mp3	Cu toate acestea, sunt îngrijorat, dnă comisar.	0	0					ro	
eaf55b9db50a78c871d19c7a2bf2b1e38fb76948e9e740cf210647da353a63424caf67dd5f905a3ef39155223d5615b63c7cd9ca650b8124f52e8d12caf4c64b	common_voice_ro_36929093.mp3	Permiteţi-mi să mă ocup doar de această realitate.	0	0					ro	
eaf55b9db50a78c871d19c7a2bf2b1e38fb76948e9e740cf210647da353a63424caf67dd5f905a3ef39155223d5615b63c7cd9ca650b8124f52e8d12caf4c64b	common_voice_ro_36929094.mp3	Astăzi trebuie să ştim multe lucruri.	0	1					ro	
eaf55b9db50a78c871d19c7a2bf2b1e38fb76948e9e740cf210647da353a63424caf67dd5f905a3ef39155223d5615b63c7cd9ca650b8124f52e8d12caf4c64b	common_voice_ro_36929095.mp3	Alte întrebări au vizat accesul la informaţii.	0	0					ro	
eaf55b9db50a78c871d19c7a2bf2b1e38fb76948e9e740cf210647da353a63424caf67dd5f905a3ef39155223d5615b63c7cd9ca650b8124f52e8d12caf4c64b	common_voice_ro_36929096.mp3	Pentru mine, aceasta este o problemă cheie.	0	1					ro	
eaf55b9db50a78c871d19c7a2bf2b1e38fb76948e9e740cf210647da353a63424caf67dd5f905a3ef39155223d5615b63c7cd9ca650b8124f52e8d12caf4c64b	common_voice_ro_36929097.mp3	Abia apoi vom înscrie goluri, şi nu autogoluri.	0	0					ro	
eaf55b9db50a78c871d19c7a2bf2b1e38fb76948e9e740cf210647da353a63424caf67dd5f905a3ef39155223d5615b63c7cd9ca650b8124f52e8d12caf4c64b	common_voice_ro_36929098.mp3	Dați-mi voie să menționez doar trei exemple.	0	0					ro	
eaf55b9db50a78c871d19c7a2bf2b1e38fb76948e9e740cf210647da353a63424caf67dd5f905a3ef39155223d5615b63c7cd9ca650b8124f52e8d12caf4c64b	common_voice_ro_36929099.mp3	Sunt în mod sistematic victime ale extremiștilor.	0	0					ro	
eaf55b9db50a78c871d19c7a2bf2b1e38fb76948e9e740cf210647da353a63424caf67dd5f905a3ef39155223d5615b63c7cd9ca650b8124f52e8d12caf4c64b	common_voice_ro_36929105.mp3	Polițiștii au luat probe aseară de la locul incidentului.	0	0					ro	
eaf55b9db50a78c871d19c7a2bf2b1e38fb76948e9e740cf210647da353a63424caf67dd5f905a3ef39155223d5615b63c7cd9ca650b8124f52e8d12caf4c64b	common_voice_ro_36929106.mp3	Ceea ce se întâmplă acum este supărător.	0	0					ro	
eaf55b9db50a78c871d19c7a2bf2b1e38fb76948e9e740cf210647da353a63424caf67dd5f905a3ef39155223d5615b63c7cd9ca650b8124f52e8d12caf4c64b	common_voice_ro_36929107.mp3	Votez raportul din motivele prezentate mai sus.	0	0					ro	
eaf55b9db50a78c871d19c7a2bf2b1e38fb76948e9e740cf210647da353a63424caf67dd5f905a3ef39155223d5615b63c7cd9ca650b8124f52e8d12caf4c64b	common_voice_ro_36929108.mp3	Din acest motiv am votat împotriva raportului.	0	0					ro	
de623677a2875cc2f11361f109f1156ccc45b49a6d14f48e0ede8e72ef99883d1d849a716a92624ec267fb8843b1f3c269007bbd9d758f39a066ba9e4d572d90	common_voice_ro_36949335.mp3	Noua direcție impune o decizie diferită.	0	0	thirties	male	none		ro	
de623677a2875cc2f11361f109f1156ccc45b49a6d14f48e0ede8e72ef99883d1d849a716a92624ec267fb8843b1f3c269007bbd9d758f39a066ba9e4d572d90	common_voice_ro_36949336.mp3	Dar eu mă declar ferm împotriva acestei alegeri.	0	0	thirties	male	none		ro	
de623677a2875cc2f11361f109f1156ccc45b49a6d14f48e0ede8e72ef99883d1d849a716a92624ec267fb8843b1f3c269007bbd9d758f39a066ba9e4d572d90	common_voice_ro_36949337.mp3	Antevorbitorii mei au subliniat deja acest lucru.	0	0	thirties	male	none		ro	
de623677a2875cc2f11361f109f1156ccc45b49a6d14f48e0ede8e72ef99883d1d849a716a92624ec267fb8843b1f3c269007bbd9d758f39a066ba9e4d572d90	common_voice_ro_36949338.mp3	Demonstrați în mod activ solidaritatea europeană.	0	0	thirties	male	none		ro	
de623677a2875cc2f11361f109f1156ccc45b49a6d14f48e0ede8e72ef99883d1d849a716a92624ec267fb8843b1f3c269007bbd9d758f39a066ba9e4d572d90	common_voice_ro_36949339.mp3	Acest lucru este criticabil şi inacceptabil.	0	0	thirties	male	none		ro	
de623677a2875cc2f11361f109f1156ccc45b49a6d14f48e0ede8e72ef99883d1d849a716a92624ec267fb8843b1f3c269007bbd9d758f39a066ba9e4d572d90	common_voice_ro_36949350.mp3	Nu pot sa-ti spun ce fericita.	0	0	thirties	male	none		ro	
de623677a2875cc2f11361f109f1156ccc45b49a6d14f48e0ede8e72ef99883d1d849a716a92624ec267fb8843b1f3c269007bbd9d758f39a066ba9e4d572d90	common_voice_ro_36949351.mp3	Nu sunt capabili sa-mi raspunda.	0	0	thirties	male	none		ro	
de623677a2875cc2f11361f109f1156ccc45b49a6d14f48e0ede8e72ef99883d1d849a716a92624ec267fb8843b1f3c269007bbd9d758f39a066ba9e4d572d90	common_voice_ro_36949352.mp3	Cu toţii au făcut o treabă excelentă.	0	0	thirties	male	none		ro	
de623677a2875cc2f11361f109f1156ccc45b49a6d14f48e0ede8e72ef99883d1d849a716a92624ec267fb8843b1f3c269007bbd9d758f39a066ba9e4d572d90	common_voice_ro_36949353.mp3	Nu faci bine cuiva când faci ce-i place.	0	0	thirties	male	none		ro	
de623677a2875cc2f11361f109f1156ccc45b49a6d14f48e0ede8e72ef99883d1d849a716a92624ec267fb8843b1f3c269007bbd9d758f39a066ba9e4d572d90	common_voice_ro_36949354.mp3	Această procedură se alătură politeții manifestate de taximetriști în ultima perioadă.	0	0	thirties	male	none		ro	
de623677a2875cc2f11361f109f1156ccc45b49a6d14f48e0ede8e72ef99883d1d849a716a92624ec267fb8843b1f3c269007bbd9d758f39a066ba9e4d572d90	common_voice_ro_36949355.mp3	Am lucrat împreună foarte îndeaproape la acesta.	0	0	thirties	male	none		ro	
de623677a2875cc2f11361f109f1156ccc45b49a6d14f48e0ede8e72ef99883d1d849a716a92624ec267fb8843b1f3c269007bbd9d758f39a066ba9e4d572d90	common_voice_ro_36949356.mp3	Zece state membre au încheiat astfel de acorduri.	0	0	thirties	male	none		ro	
de623677a2875cc2f11361f109f1156ccc45b49a6d14f48e0ede8e72ef99883d1d849a716a92624ec267fb8843b1f3c269007bbd9d758f39a066ba9e4d572d90	common_voice_ro_36949357.mp3	Nu pot sa-i dau ce isi doreste.	0	0	thirties	male	none		ro	
de623677a2875cc2f11361f109f1156ccc45b49a6d14f48e0ede8e72ef99883d1d849a716a92624ec267fb8843b1f3c269007bbd9d758f39a066ba9e4d572d90	common_voice_ro_36949358.mp3	Fapt care ne aduce înapoi la raport.	0	0	thirties	male	none		ro	
de623677a2875cc2f11361f109f1156ccc45b49a6d14f48e0ede8e72ef99883d1d849a716a92624ec267fb8843b1f3c269007bbd9d758f39a066ba9e4d572d90	common_voice_ro_36949359.mp3	Iti promit ca aluatul.	0	0	thirties	male	none		ro	
743097ae75f63e4ccaf014f324a8d5bbea2fcbe865685f7fd68bcb96c9025662317ba42dbae5cb04713ed1a6b0b0786accdbcefe24dad707a57cb381f5017bcf	common_voice_ro_36949799.mp3	Trebuie să fim conștienți de acest lucru.	0	0					ro	
743097ae75f63e4ccaf014f324a8d5bbea2fcbe865685f7fd68bcb96c9025662317ba42dbae5cb04713ed1a6b0b0786accdbcefe24dad707a57cb381f5017bcf	common_voice_ro_36949801.mp3	Iti place de el?	0	0					ro	
743097ae75f63e4ccaf014f324a8d5bbea2fcbe865685f7fd68bcb96c9025662317ba42dbae5cb04713ed1a6b0b0786accdbcefe24dad707a57cb381f5017bcf	common_voice_ro_36949803.mp3	Provin dintr-o ţară cu un climat foarte umed.	0	0					ro	
743097ae75f63e4ccaf014f324a8d5bbea2fcbe865685f7fd68bcb96c9025662317ba42dbae5cb04713ed1a6b0b0786accdbcefe24dad707a57cb381f5017bcf	common_voice_ro_36949804.mp3	Aceasta înseamnă că tinerii suportă povara ajustării.	0	0					ro	
743097ae75f63e4ccaf014f324a8d5bbea2fcbe865685f7fd68bcb96c9025662317ba42dbae5cb04713ed1a6b0b0786accdbcefe24dad707a57cb381f5017bcf	common_voice_ro_36949805.mp3	Aceşti extremişti şi-au găsit naşul vinerea trecută.	0	0					ro	
abf49e34aae8ca21f2c2082da017036c790cb24779a20e9a058d3fc71c7fd39a16068b565ad3045b0cb681dbc7aa54d9da9f1aa6d3a69c159c7ba74d2ff695a3	common_voice_ro_36950802.mp3	Nu știu ce a apreciat Gigi Becali la mine, nu l-am întrebat.	0	0					ro	
abf49e34aae8ca21f2c2082da017036c790cb24779a20e9a058d3fc71c7fd39a16068b565ad3045b0cb681dbc7aa54d9da9f1aa6d3a69c159c7ba74d2ff695a3	common_voice_ro_36950803.mp3	Revenim după câteva momente de publicitate.	0	0					ro	
abf49e34aae8ca21f2c2082da017036c790cb24779a20e9a058d3fc71c7fd39a16068b565ad3045b0cb681dbc7aa54d9da9f1aa6d3a69c159c7ba74d2ff695a3	common_voice_ro_36950804.mp3	I-ați atacat azi, calificându-i drept xenofobi.	0	0					ro	
abf49e34aae8ca21f2c2082da017036c790cb24779a20e9a058d3fc71c7fd39a16068b565ad3045b0cb681dbc7aa54d9da9f1aa6d3a69c159c7ba74d2ff695a3	common_voice_ro_36950805.mp3	Nu si-a pierdut increderea in tine.	0	0					ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951672.mp3	Vă mulțumesc pentru mesajul foarte clar.	0	0					ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951673.mp3	Ce vreţi să spuneţi prin acest lucru?	0	0					ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951674.mp3	Acest raport are mai multe merite.	0	0					ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951675.mp3	Avem nevoie de acţiuni financiare concrete.	1	0					ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951676.mp3	Iti voi gasi mireasa intr-o zi.	0	0					ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951677.mp3	Ne aflăm într-o situaţie economică dificilă.	0	0					ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951678.mp3	Prezentul raport înglobează tocmai aceste cerințe.	0	0					ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951679.mp3	În cel mai scurt timp Bianca vrea să studieze și limba italiană.	0	0					ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951680.mp3	Mai important, ce se poate schimba în viitor?	0	0					ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951681.mp3	Actualmente schimbul de date vizate nu este permis.	0	0					ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951682.mp3	Vă voi ruga să verificaţi lista.	0	0	thirties	male			ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951683.mp3	Iti multumesc ca.	0	0	thirties	male			ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951684.mp3	Am vorbit, de asemenea, despre teribila suferință.	0	0	thirties	male			ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951685.mp3	Prin mai mult neoliberalism și austeritate.	0	0	thirties	male			ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951686.mp3	Aş dori să mai menţionez un lucru.	0	0	thirties	male			ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951687.mp3	Iti promit ca oamenii mei.	0	0	thirties	male			ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951688.mp3	Trebuie mereu să fim atenţi cu acest aspect.	0	0	thirties	male			ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951689.mp3	N-are nicio legătură unul cu altul.	0	0	thirties	male			ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951690.mp3	După câteva zile, își lasă copiii la creșă.	0	0	thirties	male			ro	
dcb36dff98b823d1592f30579cb136d9941c4039e79503a6260d552fb3bf8599e55843aadf8dadd44b14b9dd1faa68b3934dacfe418a4436d352c080ed9367d9	common_voice_ro_36951691.mp3	Ați comentat, de asemenea, chestiunea noului mecanism.	0	0	thirties	male			ro	
a0278d23127bf3643408393e3ed78ea69015c3398968daede51b949f4ca00fba1159112a739de350be97f3e20fb4f25f17140fc91b7e71da9cf3885135fd0d83	common_voice_ro_36951692.mp3	Suntem pe punctul de a finaliza o comunicare.	0	0					ro	
a0278d23127bf3643408393e3ed78ea69015c3398968daede51b949f4ca00fba1159112a739de350be97f3e20fb4f25f17140fc91b7e71da9cf3885135fd0d83	common_voice_ro_36951693.mp3	Ar fi un răspuns de susţinere şi solidaritate.	0	0					ro	
a0278d23127bf3643408393e3ed78ea69015c3398968daede51b949f4ca00fba1159112a739de350be97f3e20fb4f25f17140fc91b7e71da9cf3885135fd0d83	common_voice_ro_36951694.mp3	Mai am două observații concise de făcut.	0	0					ro	
a0278d23127bf3643408393e3ed78ea69015c3398968daede51b949f4ca00fba1159112a739de350be97f3e20fb4f25f17140fc91b7e71da9cf3885135fd0d83	common_voice_ro_36951695.mp3	Niciun subiect de discuţie nu va fi tabu.	0	0					ro	
a0278d23127bf3643408393e3ed78ea69015c3398968daede51b949f4ca00fba1159112a739de350be97f3e20fb4f25f17140fc91b7e71da9cf3885135fd0d83	common_voice_ro_36951696.mp3	Acestea sunt mult mai mari decât ne-am imaginat.	0	0					ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951712.mp3	Dispozitivul are un sistem de ajustare a dozajului?	0	0					ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951713.mp3	Această justificare va fi făcută publică.	1	0					ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951714.mp3	Sunt încântat că am putut rectifica acest aspect.	0	0					ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951715.mp3	Haideți să nu scăpăm din vedere acest lucru.	0	0					ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951716.mp3	Acesta este un instrument, unul important.	0	0					ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951717.mp3	Este un instrument pentru toate regiunile.	0	0					ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951718.mp3	Iti pot da trei exemple ca sa iti dovedesc ca el are calitatile mele.	0	0					ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951719.mp3	Bătaia va dura câteva minute, iar regulile sunt foarte simple.	0	0					ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951720.mp3	Acest lucru s-a întâmplat, de asemenea.	1	0					ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951721.mp3	Iti voi gasi mireasa intr-o zi.	0	0					ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951722.mp3	Cred că această directivă ne oferă această ocazie.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951723.mp3	Există trei motive pentru acest lucru.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951724.mp3	Iti voi gasi cel mai urat mire pentru tine.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951725.mp3	Comisia a reafirmat şi acest obiectiv.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951726.mp3	Aici mă adresez şi ţărilor noastre vecine.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951727.mp3	Nimic nu este mai puţin sigur.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951728.mp3	Cifrele de producţie sunt în continuă scădere.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951729.mp3	Aceasta este, de asemenea, responsabilitatea dvs.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951730.mp3	Din acest motiv, am susţinut astăzi acest raport.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951731.mp3	Dnă preşedintă, atât am avut de spus.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951732.mp3	Mă refer la moneda lor națională!	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951733.mp3	Totuşi, ce aveţi de fapt de spus?	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951734.mp3	Adopția copiilor este un subiect deosebit de sensibil.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951735.mp3	Vor exista conferințe de monitorizare, rapoarte etc.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951736.mp3	Cert e că în noiembrie voi ceda clubul.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951737.mp3	Iti ordon sa te dai din calea mea.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951738.mp3	Acest lucru nu era posibil anterior.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951739.mp3	Jagat, nu m-am asteptat ca tu sa vi.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951740.mp3	Acesta se află încă la început de drum.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951741.mp3	Deci trebuie să existe o problemă cu computerul.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951742.mp3	Totuşi, ce este modernitatea fără democraţie?	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951743.mp3	Nici traducerile necesare nu au fost disponibile.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951744.mp3	Armonizarea este esenţială pentru piaţa internă.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951745.mp3	Nu vă uitaţi doar la bugetul european.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951746.mp3	Este absolut corect să existe o transparență maximă.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951747.mp3	Am dori ştergerea cuvintelor "Consiliul şi”.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951748.mp3	Vă rog să ne respectaţi şi pe noi.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951749.mp3	În urma impactului, pasagera din dreapta a fost cea mai grav rănită.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951750.mp3	Dragi colegi, încă mai avem resurse disponibile.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951751.mp3	Boala implică şi suferinţa rudelor apropiate.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951752.mp3	Consider că acest lucru este greu de crezut.	0	0	fourties	male			ro	
596fccc7d79d9ecc7955eab154c1fd823e99d2ff9561d6994e4cf81c1905c9b00d6ef260b02831f015bdcb98dace1446183d793e62ab7cd9839a4a87e6ec0c1a	common_voice_ro_36951753.mp3	Prin urmare, votul meu este împotrivă.	0	0	fourties	male			ro	
